geary_0,geary_1,geary_2,geary_3,geary_4,geary_5,geary_6,geary_7,geary_8,geary_9,geary_10,geary_11,geary_12,geary_13,geary_14,geary_15,geary_16,geary_17,geary_18,geary_19,geary_20,geary_21,geary_22,geary_23,geary_24,geary_25,geary_26,geary_27,geary_28,geary_29,geary_30,geary_31,geary_32,geary_33,geary_34,geary_35,geary_36,geary_37,geary_38,geary_39,geary_40,geary_41,geary_42,geary_43,geary_44,geary_45,geary_46,geary_47,geary_48,geary_49,geary_50,geary_51,geary_52,geary_53,geary_54,geary_55,geary_56,geary_57,geary_58,geary_59,geary_60,geary_61,geary_62,geary_63,geary_64,geary_65,geary_66,geary_67,geary_68,geary_69,geary_70,geary_71,geary_72,geary_73,geary_74,geary_75,geary_76,geary_77,geary_78,geary_79
1.07954741239,1.01300075982,1.01634504388,1.0408211739,1.00505123727,1.13166487688,0.981632513657,0.952588705871,0.978669168557,0.927368047711,1.08934881882,1.03993976541,0.973678489972,0.985646484385,0.977081892213,1.08007509574,1.01229199521,1.00030919168,1.06123480207,0.930920777763,0.944996148931,0.995106705354,1.0950829887,0.993192352844,0.983837516402,1.01550703654,0.992151691978,0.996433372651,0.977927886131,1.0079620101,0.992951860678,0.998524752563,0.996269399354,0.98770088966,1.01645704494,0.955318545742,1.00142916983,0.95448159234,0.970618985906,1.01038486568,0.918750397085,0.974875486451,1.06021444862,0.976875471477,0.978292100685,0.985766117573,1.00863872294,1.00551490959,0.978414500783,1.01688184266,0.963298810841,0.970370444811,1.06835038082,0.980569105759,0.979710160231,1.04030813353,1.03623125552,1.00032473058,0.981125926225,0.999955242758,0.97792124997,0.999934703313,1.03301067372,0.963962954151,0.980925172738,1.08427406836,1.06899934662,1.02465280828,0.987362384947,0.960252048573,1.0476226599,0.981264886993,0.978146773122,1.01792288688,0.983170311511,1.00111994245,0.986427019649,1.03014703,0.966704731017,1.0588088479
1.07130101108,1.09177984642,0.955225221241,0.991433493699,1.01365060111,0.981891381937,1.01598374013,1.06292318484,1.03651491228,1.01057523855,1.05192917694,0.996743357158,0.946717297196,1.01452216053,1.02218910005,0.952294586488,1.06548287304,0.936285190914,0.985747405261,0.997013362774,1.02662104356,1.11927622459,0.943597682159,0.959414703773,1.05276393261,0.932600382146,0.993672166487,0.985876942279,0.99942283725,0.980051122153,0.999798350798,0.977806801918,0.958940419109,0.942579782745,1.04553915847,0.981616821971,0.945546910753,0.978401806881,0.93158080845,1.02606158171,1.01840183302,1.12610797898,0.948570728591,0.931811443733,1.08475826538,0.927268248107,1.01411475154,0.989651086966,0.99933021237,0.991734210092,1.04374256747,1.09010415873,0.940452856953,0.947350043645,1.06871643404,0.93826869839,1.02040739274,0.99815270958,0.971488880203,0.983130759613,1.05770195486,1.02135402067,1.01149273687,0.941433296998,1.07724174027,0.974992023081,1.04405231712,1.00098810644,0.961092075853,0.967533034893,0.955093271228,1.01570155319,0.992338644152,1.00119432142,1.00401177467,0.977257874009,0.900979472527,1.01820663333,1.0031607029,1.02855608135
1.08166202038,1.07649428522,1.02475465364,0.987748520644,1.06432478615,1.03035617656,0.966293647704,1.02240603821,1.08326201549,1.04428859473,1.0805835041,1.02325946208,0.819664617965,0.982771649766,0.985533825017,0.995074998224,0.966741509085,0.940579733256,0.945758266259,0.990527148162,1.05676772668,1.07459141346,1.10776109141,0.92643766996,1.03936050914,1.00276831144,1.01116851202,0.982730742115,1.02416329978,0.983178399018,0.986976456902,0.992345222668,1.21648039673,1.08407988673,1.01486856218,0.93312374722,1.02230161021,1.00871933555,1.03807510193,0.880311749597,0.993068084755,1.06001600078,1.13439986937,0.919705396266,1.03516393238,1.00436816491,1.01961456769,1.00711260906,0.997299644017,0.951723624783,1.09281049079,1.04265012751,1.13826385076,0.904315134885,1.06583645699,0.971241575853,1.00364869319,0.997262681761,1.03118394769,0.953294675397,1.04772607982,0.980455664755,1.08116856111,0.961220326948,1.09552353096,0.965012307993,1.08355616,0.95777107298,1.05340403466,0.919462934445,0.994957448754,0.977037278039,0.895281501195,0.992242633366,0.944472255382,1.00134318415,0.935568414722,1.03247538824,1.02781776782,1.00738911425
1.14267449045,1.08037651725,1.06088181428,0.983694773149,1.1224128231,0.978459990045,0.959889342878,0.982493197628,1.02895666143,1.00380204843,1.06106810062,1.10274167344,0.983153891935,0.986196756017,0.922575799758,0.934207645834,1.00237798011,0.944868227333,0.947636496651,0.962703720479,1.02827089062,1.02832865203,1.06741081775,0.91292149496,0.978279659441,1.03042828412,0.988207118652,0.915691168245,1.06394455971,1.00311323493,1.01402211443,1.05055826245,1.1403350929,1.00053927298,1.04066539101,1.00097181938,1.08137519594,1.00753916297,1.03451124508,0.913035735122,0.992932851585,1.02160984624,1.05320061117,0.926837540595,0.968988241524,1.0350076109,0.998301473768,0.925055863078,1.0514249645,0.990742543375,1.02187326074,1.00616225541,1.07848721881,0.921754923105,1.00976059317,0.998370970084,0.970563010314,0.901274384104,1.06680020472,0.983760782534,0.997277511115,0.996218032934,1.02765918497,0.958775950169,1.08940973948,0.991047858225,0.998763503427,0.776584964331,1.03701437154,0.946374132143,0.99190644451,1.06128252225,1.0412160214,0.900220929139,0.982070262886,1.11419280961,0.927394038235,1.06036490091,1.0617122308,0.98524369928
1.12062217153,1.08432632505,1.07549477269,1.03603238211,1.03162338312,1.04036472198,0.868726766408,0.939397236836,1.11212092267,1.01284069459,1.04441632791,1.11695742823,0.944343143654,1.06026791215,0.976582840887,0.97076993965,0.861842752689,0.893746126066,1.06545123545,0.968016566887,1.09765673937,1.07039561231,1.0822540685,0.987496282123,0.912172660542,1.04197899609,0.929381118695,1.12109356652,0.993841497332,0.984624384498,1.02701188787,1.06713433805,1.02940380189,0.908483719429,0.925268311497,0.947489367001,0.945724767293,1.08065641361,1.02218578407,1.05484998418,1.06327667877,1.075637136,1.05434646153,1.00150810768,0.947328053044,1.04575531309,0.958222616551,1.07863081018,0.993760635042,0.981053123311,1.09891981076,1.07308146623,1.10712261651,1.0022094945,0.942857732144,1.03619374413,0.925669655378,1.0949859217,1.06245885622,0.955361979395,1.05901735013,0.995250503577,1.11071775046,1.00855502181,1.06763684263,1.03511475989,0.953414794991,0.952469595785,1.08508572126,0.998078454237,1.02145771882,0.964136048753,1.04639684475,0.994496139572,0.903132596168,1.01677905467,0.982775951865,1.02067742238,1.00391416829,1.0708184713
1.06692880399,1.07916628643,0.953180403498,1.0797107501,1.00306585352,1.02003535016,0.988389213466,0.969036691114,1.10175488307,0.988524757684,1.04366281466,1.05068923702,0.954531079623,1.02084566676,0.976029938648,1.07014811055,0.975909899957,0.983159707046,1.11845398205,0.958353156071,1.0392758903,1.04588045033,1.0582552577,0.971443314729,1.01740986503,0.973779224148,0.943408174564,0.928025947139,1.06706390968,0.973501261941,1.02528609531,0.962961203903,0.932488943153,0.896920937269,1.00869550581,0.938583610315,1.04715218828,0.915083526261,1.00497421168,0.932860855146,1.05102617059,1.03587271605,1.09355862442,0.926051923615,1.00506345122,0.980703046589,0.959550949973,0.926131047668,1.05150754375,0.986939665728,1.04339226427,1.05373142866,1.04963319367,0.991113206981,1.02301889433,0.981038590779,0.975822498115,0.920497126671,1.05272173867,0.986887266237,1.00390663602,1.09596071976,0.997981448574,0.94493417976,1.05924785868,1.068111348,1.01878830071,0.906775667941,1.02767820245,0.979375320445,1.02255548295,0.928887478895,1.01403729577,1.0158756066,1.01188516991,0.989198392977,1.02573498873,1.08090450296,1.01811335249,0.927086717276
1.02279758106,1.04873298902,1.00624677185,1.11971584548,1.07914286749,1.02084920735,0.891819013201,0.975860573613,1.03066709085,1.03686829438,0.978791857628,1.0327339819,0.971869412653,0.996666880705,1.01419378037,1.002707591,0.963156641336,0.985177736637,1.09081497272,1.02919771545,0.996598488386,1.03807484163,1.00086647733,1.02895951042,1.00127143952,0.959205524485,0.875670137738,0.900845227686,1.06702162095,0.937721542457,1.04058526653,0.967166582839,0.966541003086,0.958234531106,0.968314380018,0.990135728472,0.934888462907,0.931346921768,0.991389623227,0.900487565895,1.00081657654,1.05250840031,1.01893427168,0.997180958223,1.0122504782,0.965445394223,0.901244986733,0.899728606467,1.06994844236,0.962240513707,0.98420978026,1.04653045831,1.00657709689,1.02998137706,1.02309002228,0.982930777312,0.918135415212,0.896823896248,1.03064838398,0.937896534615,0.939274859249,1.08163271843,1.05508002858,0.970682969285,1.07158893248,1.10388195722,1.01399035913,0.902559289973,1.03245556296,0.890249896767,1.09972773903,0.948449757113,1.09876883105,0.960687646289,0.981343388127,0.981193892819,0.923527142054,1.01997773671,0.930444313488,0.974753834697
1.01459766021,1.06840971433,0.985729234161,1.0712677149,1.05110403995,1.00909762891,1.02842174027,1.05341370815,0.975886112271,1.0013956523,1.00137328834,1.03478744063,0.984914203556,1.08079398528,0.991351338342,1.03286663347,1.06160884896,0.990893489896,1.05216205845,0.976039576605,1.06032841146,1.0002995161,0.952179044533,1.07406612573,1.00078985583,1.11672984495,1.00901081709,0.983328863392,0.99148398679,1.03684473789,1.03635949912,0.955447396689,1.01783639577,0.965249262941,0.965936786266,0.976042967541,1.03579902575,1.04873244935,1.00958445799,1.04465180586,1.04916048751,1.01303178145,0.963539338579,1.03228694776,1.01134344361,1.10688133001,1.00129689884,0.991101239732,0.998661309282,1.00302743559,1.02156155707,1.03215316618,0.952263548183,1.03819035563,1.00621058835,1.12640141112,1.01122327823,0.97381991292,1.00972876468,1.00325574239,0.997873466194,1.03097519959,1.04326085463,0.941583114305,1.00718410122,1.03542133722,1.06180480136,1.03232211175,1.0182682637,0.951188140984,1.06803070079,1.01129280983,1.00459707639,1.01295193367,0.978599819998,1.04367832503,1.02544952489,0.98710956537,0.970417934355,0.977223858376
1.03113561349,1.01093220989,1.00314802997,1.07668159811,1.07063224584,1.02177283443,0.9881161122,1.00792658235,1.01172972322,1.02357198976,0.953373759788,1.01911447221,1.02943020412,1.12333401887,1.10765118938,1.00885319798,0.994555784686,1.02177442707,1.08640546864,0.998990714822,1.02465230856,0.955720103828,1.00054917707,1.06660880791,0.999985831809,1.0461306414,0.971044085133,0.965245476648,1.04305964966,1.02857719081,1.07303652974,0.927745362476,0.963011501247,0.998897269277,0.987325941359,0.982771569458,0.994803406383,0.991968983325,1.0318557818,0.996126057902,1.02806396173,0.976889591719,0.999495390257,1.03460077456,0.980292356378,1.05112160269,0.983775306267,0.960167698571,1.06744976811,0.996545541311,1.05219018249,0.947753638494,0.999926742933,1.04242884756,1.00982724222,1.04689489896,0.99474507124,0.957596828579,1.03422597097,1.00419705235,1.04044314902,0.952777721463,0.980883255756,1.02200623718,0.998598466801,1.0142734397,1.08451732558,1.03128741992,1.09779658224,0.967919390688,0.925561989299,0.917119308259,1.02894951157,1.0036348274,1.00429824072,0.948810656766,0.969808297533,0.997465600486,0.989792420708,1.08014977378
1.14411397138,1.1573120796,0.929884637375,1.04018017789,1.12445199735,0.996465398448,0.981823969849,0.997437280394,0.893018132479,0.968041445294,1.11380703665,1.04062603915,0.962183324103,0.918170214891,0.930674605716,1.08311092564,0.985606650041,0.996750084275,0.930519825084,1.0278615998,1.05159661027,1.17579746654,0.806283758172,0.957750918308,0.993514834395,1.02422524886,0.967990645931,1.0102189327,0.961286567173,0.982672522128,0.99157338829,1.0415991168,1.03582525366,0.95527106898,0.979109423733,1.06154323674,0.971802197876,0.869344237423,0.892451766433,0.973930513097,1.05861224295,1.19322979084,0.770208940168,0.946946154198,1.05429738092,1.01567206266,0.976323114003,1.01861610953,1.02967512722,1.01691114341,1.08425035708,1.18424589618,0.82044532368,1.01422385221,1.01474325834,1.02945294872,1.01431966756,0.946971496783,0.970791544318,1.0520292759,1.18063912836,1.13821632589,0.853808207085,1.04432379195,1.03388507111,1.01137659792,1.11974827842,0.943397492751,0.911209316596,1.12692098411,1.00772544199,0.97693696059,1.02477707587,1.05739812763,1.00449683455,1.07583020803,0.973706837732,0.931579996284,0.870196670261,0.883937987932
